Id,NAME,CATEGORY,ICON,DETAIL ICON,BLOCK COST,"SIGNAL(0=없음,1=신호발신,2=신호수신,3=신호송수신)","ATTRIBUTE(0=없음,1=조명,2=액체,3=몬스터,4=아이템,5=캐릭터,6=논리 회로,7=특수효과, 8=단,9=경사,10=역경사)",THEME,HELP QUERY,"TAG(0=NONE, 1=NEW, 2=UPDATE)",테마 코멘트,국가(제외) 코멘트,국가(변경) 코멘트
1373,COMMON_B_CHICK01,1,voxel/icon/decoration/common_b_chick01.tga,voxel/icon/decoration/common_b_chick01_l.tga,1,0,0,0,,0,KOR_20190725,,
1374,COMMON_B_CHICK02,1,voxel/icon/decoration/common_b_chick02.tga,voxel/icon/decoration/common_b_chick02_l.tga,1,0,0,0,,0,KOR_20190725,,
1375,COMMON_B_CHICK03,1,voxel/icon/decoration/common_b_chick03.tga,voxel/icon/decoration/common_b_chick03_l.tga,1,0,0,0,,0,KOR_20190725,,
1376,COMMON_B_TARGET01,1,voxel/icon/decoration/target01,,1,0,0,0,,0,original,,
1380,COMMON_B_TARGET02,1,voxel/icon/decoration/target02,,1,0,0,0,,0,original,,
1377,COMMON_B_ARROW03,1,voxel/icon/decoration/arrow03,,1,0,0,0,,0,original,,
1381,COMMON_B_ARROW04,1,voxel/icon/decoration/arrow04,,1,0,0,0,,0,original,,
1412,KART_A_FENCE01,1,voxel/icon/decoration/kart_a_fence01.tga,voxel/icon/decoration/kart_a_fence01_l.tga,1,0,0,0,,0,kartrider,,
1413,KART_A_FENCE01_A,1,voxel/icon/decoration/kart_a_fence01_a.tga,voxel/icon/decoration/kart_a_fence01_a_l.tga,1,0,0,0,,0,kartrider,,
1414,KART_A_FENCE02,1,voxel/icon/decoration/kart_a_fence02.tga,voxel/icon/decoration/kart_a_fence02_l.tga,1,0,0,0,,0,kartrider,,
1415,KART_A_FENCE02_A,1,voxel/icon/decoration/kart_a_fence02_a.tga,voxel/icon/decoration/kart_a_fence02_a_l.tga,1,0,0,0,,0,kartrider,,
1416,KART_A_FENCE03,1,voxel/icon/decoration/kart_a_fence03.tga,voxel/icon/decoration/kart_a_fence03_l.tga,1,0,0,0,,0,kartrider,,
1417,KART_A_FENCE03_A,1,voxel/icon/decoration/kart_a_fence03_a.tga,voxel/icon/decoration/kart_a_fence03_a_l.tga,1,0,0,0,,0,kartrider,,
1418,KART_A_FENCE04,1,voxel/icon/decoration/kart_a_fence04.tga,voxel/icon/decoration/kart_a_fence04_l.tga,1,0,0,0,,0,kartrider,,
1419,KART_A_FENCE04_A,1,voxel/icon/decoration/kart_a_fence04_a.tga,voxel/icon/decoration/kart_a_fence04_a_l.tga,1,0,0,0,,0,kartrider,,
1420,KART_A_FENCE05,1,voxel/icon/decoration/kart_a_fence05.tga,voxel/icon/decoration/kart_a_fence05_l.tga,1,0,0,0,,0,kartrider,,
1421,KART_A_FENCE05_A,1,voxel/icon/decoration/kart_a_fence05_a.tga,voxel/icon/decoration/kart_a_fence05_a_l.tga,1,0,0,0,,0,kartrider,,
1422,KART_A_FENCE06,1,voxel/icon/decoration/kart_a_fence06.tga,voxel/icon/decoration/kart_a_fence06_l.tga,1,0,0,0,,0,kartrider,,
1423,KART_A_FENCE06_A,1,voxel/icon/decoration/kart_a_fence06_a.tga,voxel/icon/decoration/kart_a_fence06_a_l.tga,1,0,0,0,,0,kartrider,,
1472,KART_A_FENCE07_A,1,voxel/icon/decoration/kart_a_fence07_a.tga,voxel/icon/decoration/kart_a_fence07_a_l.tga,1,0,0,0,,0,kartrider,,
1424,KART_A_FENCE07,1,voxel/icon/decoration/kart_a_fence07.tga,voxel/icon/decoration/kart_a_fence07_l.tga,1,0,0,0,,0,kartrider,,
1425,KART_A_FENCE08,1,voxel/icon/decoration/kart_a_fence08.tga,voxel/icon/decoration/kart_a_fence08_l.tga,1,0,0,0,,0,kartrider,,
1426,KART_A_STARTEND01,1,voxel/icon/decoration/kart_a_startend01.tga,voxel/icon/decoration/kart_a_startend01_l.tga,1,0,0,0,,0,kartrider,,
1427,KART_A_STARTLIGHT01,1,voxel/icon/decoration/kart_a_startlight01.tga,voxel/icon/decoration/kart_a_startlight01_l.tga,1,0,0,0,,0,kartrider,,
1428,KART_A_STREETLAMP01,1,voxel/icon/decoration/kart_a_streetlamp01.tga,voxel/icon/decoration/kart_a_streetlamp01_l.tga,1,0,0,0,,0,kartrider,,
1429,KART_A_STREETLAMP02,1,voxel/icon/decoration/kart_a_streetlamp02.tga,voxel/icon/decoration/kart_a_streetlamp02_l.tga,1,0,0,0,,0,kartrider,,
1430,KART_A_STREETLAMP03,1,voxel/icon/decoration/kart_a_streetlamp03.tga,voxel/icon/decoration/kart_a_streetlamp03_l.tga,1,0,0,0,,0,kartrider,,
1431,KART_A_PPL01,1,voxel/icon/decoration/kart_a_ppl01.tga,voxel/icon/decoration/kart_a_ppl01_l.tga,1,0,0,0,,0,kartrider,,
1432,KART_A_PPL02,1,voxel/icon/decoration/kart_a_ppl02.tga,voxel/icon/decoration/kart_a_ppl02_l.tga,1,0,0,0,,0,kartrider,,
1433,KART_A_PPL03,1,voxel/icon/decoration/kart_a_ppl03.tga,voxel/icon/decoration/kart_a_ppl03_l.tga,1,0,0,0,,0,kartrider,,
1434,KART_A_PPL04,1,voxel/icon/decoration/kart_a_ppl04.tga,voxel/icon/decoration/kart_a_ppl04_l.tga,1,0,0,0,,0,kartrider,,
1435,KART_A_PPL05,1,voxel/icon/decoration/kart_a_ppl05.tga,voxel/icon/decoration/kart_a_ppl05_l.tga,1,0,0,0,,0,kartrider,,
1453,KART_A_PPL06,1,voxel/icon/decoration/kart_a_ppl06.tga,voxel/icon/decoration/kart_a_ppl06_l.tga,1,0,0,0,,0,kartrider,,
1436,KART_A_WAY01,1,voxel/icon/decoration/kart_a_way01.tga,voxel/icon/decoration/kart_a_way01_l.tga,1,0,0,0,,0,kartrider,,
1437,KART_A_WAY02,1,voxel/icon/decoration/kart_a_way02.tga,voxel/icon/decoration/kart_a_way02_l.tga,1,0,0,0,,0,kartrider,,
1438,KART_A_WAY03,1,voxel/icon/decoration/kart_a_way03.tga,voxel/icon/decoration/kart_a_way03_l.tga,1,0,0,0,,0,kartrider,,
1439,KART_A_WAY04,1,voxel/icon/decoration/kart_a_way04.tga,voxel/icon/decoration/kart_a_way04_l.tga,1,0,0,0,,0,kartrider,,
1440,KART_A_WALLFENCE01,1,voxel/icon/decoration/kart_a_wallfence01.tga,voxel/icon/decoration/kart_a_wallfence01_l.tga,1,0,0,0,,0,kartrider,,
1441,KART_A_WALLFENCE02,1,voxel/icon/decoration/kart_a_wallfence02.tga,voxel/icon/decoration/kart_a_wallfence02_l.tga,1,0,0,0,,0,kartrider,,
1442,KART_A_WALLFENCE03,1,voxel/icon/decoration/kart_a_wallfence03.tga,voxel/icon/decoration/kart_a_wallfence03_l.tga,1,0,0,0,,0,kartrider,,
1443,KART_A_WALLFENCE04,1,voxel/icon/decoration/kart_a_wallfence04.tga,voxel/icon/decoration/kart_a_wallfence04_l.tga,1,0,0,0,,0,kartrider,,
1444,KART_A_WALLFENCE05,1,voxel/icon/decoration/kart_a_wallfence05.tga,voxel/icon/decoration/kart_a_wallfence05_l.tga,1,0,0,0,,0,kartrider,,
1445,KART_A_WALLFENCE06,1,voxel/icon/decoration/kart_a_wallfence06.tga,voxel/icon/decoration/kart_a_wallfence06_l.tga,1,0,0,0,,0,kartrider,,
1446,KART_A_WALLFENCE07,1,voxel/icon/decoration/kart_a_wallfence07.tga,voxel/icon/decoration/kart_a_wallfence07_l.tga,1,0,0,0,,0,kartrider,,
1447,KART_A_BRIDGEFENCE01,1,voxel/icon/decoration/kart_a_bridgefence01.tga,voxel/icon/decoration/kart_a_bridgefence01_l.tga,1,0,0,0,,0,kartrider,,
1448,KART_A_WOODBOX01,1,voxel/icon/decoration/kart_a_woodbox01.tga,voxel/icon/decoration/kart_a_woodbox01_l.tga,1,0,0,0,,0,kartrider,,
1449,KART_A_FIREHOSE01,1,voxel/icon/decoration/kart_a_firehose01.tga,voxel/icon/decoration/kart_a_firehose01_l.tga,1,0,0,0,,0,kartrider,,
1450,KART_A_WASTEBASKET01,1,voxel/icon/decoration/kart_a_wastebasket01.tga,voxel/icon/decoration/kart_a_wastebasket01_l.tga,1,0,0,0,,0,kartrider,,
1451,KART_A_CHAIR01,1,voxel/icon/decoration/kart_a_chair01.tga,voxel/icon/decoration/kart_a_chair01_l.tga,1,0,0,0,,0,kartrider,,
1452,KART_A_CHAIR02,1,voxel/icon/decoration/kart_a_chair02.tga,voxel/icon/decoration/kart_a_chair02_l.tga,1,0,0,0,,0,kartrider,,
1454,KART_A_SLOPE01,1,voxel/icon/decoration/kart_a_slope01.tga,voxel/icon/decoration/kart_a_slope01_l.tga,1,0,0,0,,0,kartrider,,
1455,KART_A_SLOPE02,1,voxel/icon/decoration/kart_a_slope02.tga,voxel/icon/decoration/kart_a_slope02_l.tga,1,0,0,0,,0,kartrider,,
1456,KART_A_WATCHTOWER01,1,voxel/icon/decoration/kart_a_watchtower01.tga,voxel/icon/decoration/kart_a_watchtower01_l.tga,1,0,0,0,,0,kartrider,,
1457,KART_A_WATCHTOWER02,1,voxel/icon/decoration/kart_a_watchtower02.tga,voxel/icon/decoration/kart_a_watchtower02_l.tga,1,0,0,0,,0,kartrider,,
1458,KART_A_WINDMILL01,1,voxel/icon/decoration/kart_a_windmill01.tga,voxel/icon/decoration/kart_a_windmill01_l.tga,1,0,0,0,,0,kartrider,,
1459,KART_A_HOUSE01,1,voxel/icon/decoration/kart_a_house01.tga,voxel/icon/decoration/kart_a_house01_l.tga,1,0,0,0,,0,kartrider,,
1460,KART_A_HOUSE02,1,voxel/icon/decoration/kart_a_house02.tga,voxel/icon/decoration/kart_a_house02_l.tga,1,0,0,0,,0,kartrider,,
1461,KART_A_HOUSE03,1,voxel/icon/decoration/kart_a_house03.tga,voxel/icon/decoration/kart_a_house03_l.tga,1,0,0,0,,0,kartrider,,
1462,KART_A_HOUSE04,1,voxel/icon/decoration/kart_a_house04.tga,voxel/icon/decoration/kart_a_house04_l.tga,1,0,0,0,,0,kartrider,,
1463,KART_A_HOUSE05,1,voxel/icon/decoration/kart_a_house05.tga,voxel/icon/decoration/kart_a_house05_l.tga,1,0,0,0,,0,kartrider,,
1464,KART_A_HOUSE06,1,voxel/icon/decoration/kart_a_house06.tga,voxel/icon/decoration/kart_a_house06_l.tga,1,0,0,0,,0,kartrider,,
1465,KART_A_HOUSE07,1,voxel/icon/decoration/kart_a_house07.tga,voxel/icon/decoration/kart_a_house07_l.tga,1,0,0,0,,0,kartrider,,
1466,KART_A_HOUSE08,1,voxel/icon/decoration/kart_a_house08.tga,voxel/icon/decoration/kart_a_house08_l.tga,1,0,0,0,,0,kartrider,,
1467,KART_A_HOUSE09,1,voxel/icon/decoration/kart_a_house09.tga,voxel/icon/decoration/kart_a_house09_l.tga,1,0,0,0,,0,kartrider,,
1468,KART_A_FLOWER01,1,voxel/icon/decoration/kart_a_flower01.tga,voxel/icon/decoration/kart_a_flower01_l.tga,1,0,0,0,,0,kartrider,,
1469,KART_A_FLOWER02,1,voxel/icon/decoration/kart_a_flower02.tga,voxel/icon/decoration/kart_a_flower02_l.tga,1,0,0,0,,0,kartrider,,
1470,KART_A_TREE01,1,voxel/icon/decoration/kart_a_tree01.tga,voxel/icon/decoration/kart_a_tree01_l.tga,1,0,0,0,,0,kartrider,,
1471,KART_A_TREE02,1,voxel/icon/decoration/kart_a_tree02.tga,voxel/icon/decoration/kart_a_tree02_l.tga,1,0,0,0,,0,kartrider,,
1506,SHELTER_B_ANGRA_AL01,1,voxel/icon/decoration/zbegg01.tga,voxel/icon/decoration/zbegg01_l.tga,1,0,0,0,,0,zshelter,,
1507,SHELTER_B_ANGRA_SAL01,1,voxel/icon/decoration/zbegg02.tga,voxel/icon/decoration/zbegg02_l.tga,1,0,0,0,,0,zshelter,,
1512,SHELTER_B_SKIN05,1,voxel/icon/decoration/SHELTER_B_SKIN05.tga,voxel/icon/decoration/SHELTER_B_SKIN05_l.tga,1,0,0,0,,0,zshelter,,
1513,SHELTER_B_SKIN06,1,voxel/icon/decoration/SHELTER_B_SKIN06.tga,voxel/icon/decoration/SHELTER_B_SKIN06_l.tga,1,0,0,0,,0,zshelter,,
1517,SHELTER_B_SKIN07,1,voxel/icon/decoration/SHELTER_B_SKIN07.tga,voxel/icon/decoration/SHELTER_B_SKIN07_l.tga,1,0,0,0,,0,zshelter,,
1527,SHELTER_B_SKIN08,1,voxel/icon/decoration/SHELTER_B_SKIN08.tga,voxel/icon/decoration/SHELTER_B_SKIN08_l.tga,1,0,0,0,,0,zshelter,,
1528,KD_BAMBOO01,1,voxel/icon/decoration/kd_bamboo01.tga,voxel/icon/decoration/kd_bamboo01_l.tga,1,0,0,0,,0,kingdom,,
1529,KD_BASKET01,1,voxel/icon/decoration/kd_basket01.tga,voxel/icon/decoration/kd_basket01_l.tga,1,0,0,0,,0,kingdom,,
1530,KD_BASKET02,1,voxel/icon/decoration/kd_basket02.tga,voxel/icon/decoration/kd_basket02_l.tga,1,0,0,0,,0,kingdom,,
1531,KD_BEDDING,1,voxel/icon/decoration/kd_bedding.tga,voxel/icon/decoration/kd_bedding_l.tga,1,0,0,0,,0,kingdom,,
1532,KD_BOOK01,1,voxel/icon/decoration/kd_book01.tga,voxel/icon/decoration/kd_book01_l.tga,1,0,0,0,,0,kingdom,,
1533,KD_BOOK02,1,voxel/icon/decoration/kd_book02.tga,voxel/icon/decoration/kd_book02_l.tga,1,0,0,0,,0,kingdom,,
1534,KD_BOOKSHELF,1,voxel/icon/decoration/kd_bookshelf.tga,voxel/icon/decoration/kd_bookshelf_l.tga,1,0,0,0,,0,kingdom,,
1535,KD_BOX,1,voxel/icon/decoration/kd_box.tga,voxel/icon/decoration/kd_box_l.tga,1,0,0,0,,0,kingdom,,
1536,KD_CARRIER01,1,voxel/icon/decoration/kd_carrier01.tga,voxel/icon/decoration/kd_carrier01_l.tga,1,0,0,0,,0,kingdom,,
1537,KD_CERAMIC_B,1,voxel/icon/decoration/kd_ceramic_b.tga,voxel/icon/decoration/kd_ceramic_b_l.tga,1,0,0,0,,0,kingdom,,
1538,KD_CERAMIC_W,1,voxel/icon/decoration/kd_ceramic_w.tga,voxel/icon/decoration/kd_ceramic_w_l.tga,1,0,0,0,,0,kingdom,,
1539,KD_CHAIR01,1,voxel/icon/decoration/kd_chair01.tga,voxel/icon/decoration/kd_chair01_l.tga,1,0,0,0,,0,kingdom,,
1540,KD_CHILLIBASKET,1,voxel/icon/decoration/kd_chillibasket.tga,voxel/icon/decoration/kd_chillibasket_l.tga,1,0,0,0,,0,kingdom,,
1541,KD_CORN,1,voxel/icon/decoration/kd_corn.tga,voxel/icon/decoration/kd_corn_l.tga,1,0,0,0,,0,kingdom,,
1542,KD_DESK,1,voxel/icon/decoration/kd_desk.tga,voxel/icon/decoration/kd_desk_l.tga,1,0,0,0,,0,kingdom,,
1544,KD_DRUM01,1,voxel/icon/decoration/kd_drum01.tga,voxel/icon/decoration/kd_drum01_l.tga,1,0,0,0,,0,kingdom,,
1545,KD_FDSC01,1,voxel/icon/decoration/kd_fdsc01.tga,voxel/icon/decoration/kd_fdsc01_l.tga,1,0,0,0,,0,kingdom,,
1546,KD_FDSC02,1,voxel/icon/decoration/kd_fdsc02.tga,voxel/icon/decoration/kd_fdsc02_l.tga,1,0,0,0,,0,kingdom,,
1547,KD_FIREPLACE01,1,voxel/icon/decoration/kd_fireplace01.tga,voxel/icon/decoration/kd_fireplace01_l.tga,1,0,0,0,,0,kingdom,,
1548,KD_FIREWOOD,1,voxel/icon/decoration/kd_firewood.tga,voxel/icon/decoration/kd_firewood_l.tga,1,0,0,0,,0,kingdom,,
1549,KD_GRAIN01,1,voxel/icon/decoration/kd_grain01.tga,voxel/icon/decoration/kd_grain01_l.tga,1,0,0,0,,0,kingdom,,
1550,KD_GRAIN02,1,voxel/icon/decoration/kd_grain02.tga,voxel/icon/decoration/kd_grain02_l.tga,1,0,0,0,,0,kingdom,,
1551,KD_GRAIN03,1,voxel/icon/decoration/kd_grain03.tga,voxel/icon/decoration/kd_grain03_l.tga,1,0,0,0,,0,kingdom,,
1552,KD_JISIGN,1,voxel/icon/decoration/kd_jisign.tga,voxel/icon/decoration/kd_jisign_l.tga,1,0,0,0,,0,kingdom,,
1553,KD_KI,1,voxel/icon/decoration/kd_ki.tga,voxel/icon/decoration/kd_ki_l.tga,1,0,0,0,,0,kingdom,,
1554,KD_KINGBED,1,voxel/icon/decoration/kd_kingbed.tga,voxel/icon/decoration/kd_kingbed_l.tga,1,0,0,0,,0,kingdom,,
1555,KD_KINGPIC,1,voxel/icon/decoration/kd_kingpic.tga,voxel/icon/decoration/kd_kingpic_l.tga,1,0,0,0,,0,kingdom,,
1556,KD_LIFEFLOWER,1,voxel/icon/decoration/kd_lifeflower.tga,voxel/icon/decoration/kd_lifeflower_l.tga,1,0,0,0,,0,kingdom,,
1557,KD_LIGHT01,1,voxel/icon/decoration/kd_light01.tga,voxel/icon/decoration/kd_light01_l.tga,1,0,0,0,,0,kingdom,,
1558,KD_LIGHT02,1,voxel/icon/decoration/kd_light02.tga,voxel/icon/decoration/kd_light02_l.tga,1,0,0,0,,0,kingdom,,
1559,KD_LIGHT04,1,voxel/icon/decoration/kd_light04.tga,voxel/icon/decoration/kd_light04_l.tga,1,0,0,0,,0,kingdom,,
1560,KD_LIGHT05,1,voxel/icon/decoration/kd_light05.tga,voxel/icon/decoration/kd_light05_l.tga,1,0,0,0,,0,kingdom,,
1561,KD_MDCHEST,1,voxel/icon/decoration/kd_mdchest.tga,voxel/icon/decoration/kd_mdchest_l.tga,1,0,0,0,,0,kingdom,,
1562,KD_MDHERB,1,voxel/icon/decoration/kd_mdherb.tga,voxel/icon/decoration/kd_mdherb_l.tga,1,0,0,0,,0,kingdom,,
1563,KD_MDHERB01,1,voxel/icon/decoration/kd_mdherb01.tga,voxel/icon/decoration/kd_mdherb01_l.tga,1,0,0,0,,0,kingdom,,
1564,KD_MDPOT01,1,voxel/icon/decoration/kd_mdpot01.tga,voxel/icon/decoration/kd_mdpot01_l.tga,1,0,0,0,,0,kingdom,,
1565,KD_PACK01,1,voxel/icon/decoration/kd_pack01.tga,voxel/icon/decoration/kd_pack01_l.tga,1,0,0,0,,0,kingdom,,
1566,KD_PACK02,1,voxel/icon/decoration/kd_pack02.tga,voxel/icon/decoration/kd_pack02_l.tga,1,0,0,0,,0,kingdom,,
1567,KD_PINETREEPOT,1,voxel/icon/decoration/kd_pinetreepot.tga,voxel/icon/decoration/kd_pinetreepot_l.tga,1,0,0,0,,0,kingdom,,
1568,KD_POT01,1,voxel/icon/decoration/kd_pot01.tga,voxel/icon/decoration/kd_pot01_l.tga,1,0,0,0,,0,kingdom,,
1569,KD_POT02,1,voxel/icon/decoration/kd_pot02.tga,voxel/icon/decoration/kd_pot02_l.tga,1,0,0,0,,0,kingdom,,
1570,KD_PROP01,1,voxel/icon/decoration/kd_prop01.tga,voxel/icon/decoration/kd_prop01_l.tga,1,0,0,0,,0,kingdom,,
1571,KD_PUNISHMENT01,1,voxel/icon/decoration/kd_punishment01.tga,voxel/icon/decoration/kd_punishment01_l.tga,1,0,0,0,,0,kingdom,,
1572,KD_PUNISHMENT02,1,voxel/icon/decoration/kd_punishment02.tga,voxel/icon/decoration/kd_punishment02_l.tga,1,0,0,0,,0,kingdom,,
1573,KD_SHELF01,1,voxel/icon/decoration/kd_shelf01.tga,voxel/icon/decoration/kd_shelf01_l.tga,1,0,0,0,,0,kingdom,,
1574,KD_SHELF02,1,voxel/icon/decoration/kd_shelf02.tga,voxel/icon/decoration/kd_shelf02_l.tga,1,0,0,0,,0,kingdom,,
1575,KD_SHELF03,1,voxel/icon/decoration/kd_shelf03.tga,voxel/icon/decoration/kd_shelf03_l.tga,1,0,0,0,,0,kingdom,,
1576,KD_SHELF05,1,voxel/icon/decoration/kd_shelf05.tga,voxel/icon/decoration/kd_shelf05_l.tga,1,0,0,0,,0,kingdom,,
1577,KD_SHELF06,1,voxel/icon/decoration/kd_shelf06.tga,voxel/icon/decoration/kd_shelf06_l.tga,1,0,0,0,,0,kingdom,,
1578,KD_STRAWBAG01,1,voxel/icon/decoration/kd_strawbag01.tga,voxel/icon/decoration/kd_strawbag01_l.tga,1,0,0,0,,0,kingdom,,
1579,KD_STRAWBAG02,1,voxel/icon/decoration/kd_strawbag02.tga,voxel/icon/decoration/kd_strawbag02_l.tga,1,0,0,0,,0,kingdom,,
1580,KD_STRAWMAT,1,voxel/icon/decoration/kd_strawmat.tga,voxel/icon/decoration/kd_strawmat_l.tga,1,0,0,0,,0,kingdom,,
1581,KD_TABLE01,1,voxel/icon/decoration/kd_table01.tga,voxel/icon/decoration/kd_table01_l.tga,1,0,0,0,,0,kingdom,,
1582,KD_TABLE02,1,voxel/icon/decoration/kd_table02.tga,voxel/icon/decoration/kd_table02_l.tga,1,0,0,0,,0,kingdom,,
1583,KD_TABLE03,1,voxel/icon/decoration/kd_table03.tga,voxel/icon/decoration/kd_table03_l.tga,1,0,0,0,,0,kingdom,,
1584,KD_TABLE04,1,voxel/icon/decoration/kd_table04.tga,voxel/icon/decoration/kd_table04_l.tga,1,0,0,0,,0,kingdom,,
1585,KD_WAGON,1,voxel/icon/decoration/kd_wagon.tga,voxel/icon/decoration/kd_wagon_l.tga,1,0,0,0,,0,kingdom,,
1586,KD_WOODDRUM,1,voxel/icon/decoration/kd_wooddrum.tga,voxel/icon/decoration/kd_wooddrum_l.tga,1,0,0,0,,0,kingdom,,
1587,KD_KINGCHAIR,1,voxel/icon/decoration/kd_kingchair.tga,voxel/icon/decoration/kd_kingchair_l.tga,1,0,0,0,,0,kingdom,,
1596,KD_PILLAR01,1,voxel/icon/decoration/kd_pillar01.tga,voxel/icon/decoration/kd_pillar01_l.tga,1,0,0,0,,0,kingdom,,
1597,KD_PILLAR02,1,voxel/icon/decoration/kd_pillar02.tga,voxel/icon/decoration/kd_pillar02_l.tga,1,0,0,0,,0,kingdom,,
1598,KD_ROOF_HAY01,1,voxel/icon/decoration/kd_roof_hay01.tga,voxel/icon/decoration/kd_roof_hay01_l.tga,1,0,0,0,,0,kingdom,,
1599,KD_ROOF_HAY02,1,voxel/icon/decoration/kd_roof_hay02.tga,voxel/icon/decoration/kd_roof_hay02_l.tga,1,0,0,0,,0,kingdom,,
1600,KD_ROOF_NOBLE01,1,voxel/icon/decoration/kd_roof_noble01.tga,voxel/icon/decoration/kd_roof_noble01_l.tga,1,0,0,0,,0,kingdom,,
1601,KD_ROOF_NOBLE02,1,voxel/icon/decoration/kd_roof_noble02.tga,voxel/icon/decoration/kd_roof_noble02_l.tga,1,0,0,0,,0,kingdom,,
1602,KD_ROOF_PALACE01,1,voxel/icon/decoration/kd_roof_palace01.tga,voxel/icon/decoration/kd_roof_palace01_l.tga,1,0,0,0,,0,kingdom,,
1603,KD_ROOF_PALACE02,1,voxel/icon/decoration/kd_roof_palace02.tga,voxel/icon/decoration/kd_roof_palace02_l.tga,1,0,0,0,,0,kingdom,,
1604,KD_ROOF_PALACE03,1,voxel/icon/decoration/kd_roof_palace03.tga,voxel/icon/decoration/kd_roof_palace03_l.tga,1,0,0,0,,0,kingdom,,
1605,KD_ROOF_PALACE04,1,voxel/icon/decoration/kd_roof_palace04.tga,voxel/icon/decoration/kd_roof_palace04_l.tga,1,0,0,0,,0,kingdom,,
1606,KD_ROOF_S01,1,voxel/icon/decoration/kd_roof_s01.tga,voxel/icon/decoration/kd_roof_s01_l.tga,1,0,0,0,,0,kingdom,,
1607,KD_ROOF_S02,1,voxel/icon/decoration/kd_roof_s02.tga,voxel/icon/decoration/kd_roof_s02_l.tga,1,0,0,0,,0,kingdom,,
1608,KD_FENCE01,1,voxel/icon/decoration/kd_fence01.tga,voxel/icon/decoration/kd_fence01_l.tga,1,0,0,0,,0,kingdom,,
1609,KD_FENCE01_1,1,voxel/icon/decoration/kd_fence01_1.tga,voxel/icon/decoration/kd_fence01_1_l.tga,1,0,0,0,,0,kingdom,,
1638,KD_FLAG01,1,voxel/icon/decoration/kd_flag01.tga,voxel/icon/decoration/kd_flag01_l.tga,1,0,0,0,,0,kingdom,,
1639,KD_FLAG02,1,voxel/icon/decoration/kd_flag02.tga,voxel/icon/decoration/kd_flag02_l.tga,1,0,0,0,,0,kingdom,,
1640,KD_FLAG03,1,voxel/icon/decoration/kd_flag03.tga,voxel/icon/decoration/kd_flag03_l.tga,1,0,0,0,,0,kingdom,,
1641,KD_FLAG04,1,voxel/icon/decoration/kd_flag04.tga,voxel/icon/decoration/kd_flag04_l.tga,1,0,0,0,,0,kingdom,,
1642,KD_BLIND01,1,voxel/icon/decoration/kd_blind01.tga,voxel/icon/decoration/kd_blind01_l.tga,1,0,0,0,,0,kingdom,,
1643,KD_BLIND02,1,voxel/icon/decoration/kd_blind02.tga,voxel/icon/decoration/kd_blind02_l.tga,1,0,0,0,,0,kingdom,,
1644,KD_HUT,1,voxel/icon/decoration/kd_hut.tga,voxel/icon/decoration/kd_hut_l.tga,1,0,0,0,,0,kingdom,,
1645,KD_PILLAR03,1,voxel/icon/decoration/kd_pillar03.tga,voxel/icon/decoration/kd_pillar03_l.tga,1,0,0,0,,0,kingdom,,
1646,KD_PILLAR04,1,voxel/icon/decoration/kd_pillar04.tga,voxel/icon/decoration/kd_pillar04_l.tga,1,0,0,0,,0,kingdom,,
1648,KD_ROOF_S03,1,voxel/icon/decoration/kd_roof_s03.tga,voxel/icon/decoration/kd_roof_s03_l.tga,1,0,0,0,,0,kingdom,,
1649,KD_WOODWALL01,1,voxel/icon/decoration/kd_woodwall01.tga,voxel/icon/decoration/kd_woodwall01_l.tga,1,0,0,0,,0,kingdom,,
1699,AS_DRUM01,1,voxel/icon/decoration/as_drum01.tga,voxel/icon/decoration/as_drum01_l.tga,1,0,0,0,,0,allstar,,
1700,AS_MANHOLD01,1,voxel/icon/decoration/as_manhold01.tga,voxel/icon/decoration/as_manhold01_l.tga,1,0,0,0,,0,allstar,,
1701,AS_MANHOLD02,1,voxel/icon/decoration/as_manhold02.tga,voxel/icon/decoration/as_manhold02_l.tga,1,0,0,0,,0,allstar,,
1702,AS_MANHOLD03,1,voxel/icon/decoration/as_manhold03.tga,voxel/icon/decoration/as_manhold03_l.tga,1,0,0,0,,0,allstar,,
1703,AS_MATALGASBOX01,1,voxel/icon/decoration/as_matalgasbox01.tga,voxel/icon/decoration/as_matalgasbox01_l.tga,1,0,0,0,,0,allstar,,
1704,AS_VENTILWINDOW01,1,voxel/icon/decoration/as_ventilwindow01.tga,voxel/icon/decoration/as_ventilwindow01_l.tga,1,0,0,0,,0,allstar,,
1710,AS_FUSEBOX01,1,voxel/icon/decoration/as_fusebox01.tga,voxel/icon/decoration/as_fusebox01_l.tga,1,0,0,0,,0,allstar,,
1711,AS_BROKENCAR01,1,voxel/icon/decoration/as_brokencar01.tga,voxel/icon/decoration/as_brokencar01_l.tga,1,0,0,0,,0,allstar,,
1712,AS_OLDPIPE01,1,voxel/icon/decoration/as_oldpipe01.tga,voxel/icon/decoration/as_oldpipe01_l.tga,1,0,0,0,,0,allstar,,
1713,AS_OLDPIPE02,1,voxel/icon/decoration/as_oldpipe02.tga,voxel/icon/decoration/as_oldpipe02_l.tga,1,0,0,0,,0,allstar,,
1714,AS_OLDPIPE03,1,voxel/icon/decoration/as_oldpipe03.tga,voxel/icon/decoration/as_oldpipe03_l.tga,1,0,0,0,,0,allstar,,
1715,AS_OLDPIPE04,1,voxel/icon/decoration/as_oldpipe04.tga,voxel/icon/decoration/as_oldpipe04_l.tga,1,0,0,0,,0,allstar,,
